ID,Name,Pos,League,Team,Org,LgLvl,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,PotCntct,PotGap,PotPow,PotEye,PotKs,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CAb,CArm,P,C,1B,2B,3B,SS,LF,CF,RF,Speed,Steal,Run,SacBunt,BuntHit,Stf,Mov,Ctrl,PotStf,PotMov,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead
7114,"Víctor Gómez",CF,-144,24,24,,17,192,R,R,35,45,25,30,35,50,55,40,50,50,55,55,35,60,60,50,50,20,25,0,0,0,0,0,0,20,25,0,60,45,30,70,65,20,30,20,20,30,20,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
7115,"Gunnar Simon",C,108,176,15,4,19,204,R,R,35,35,25,35,25,35,40,35,45,30,25,20,55,30,25,30,65,60,65,0,35,0,0,0,0,0,0,0,35,45,50,35,35,20,30,20,20,30,20,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
7117,"Juan López",LF,-144,13,13,,17,194,R,R,30,35,25,25,25,45,50,35,30,45,30,30,55,25,35,40,70,20,20,0,0,20,0,0,0,25,0,20,75,55,50,35,20,20,30,20,20,30,20,80-83,43,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,H,N,N
7118,"Cisco Marino",2B,0,0,0,0,17,186,R,R,30,35,25,25,25,45,50,30,45,40,55,50,35,50,40,60,25,20,20,0,0,0,25,0,0,0,0,0,55,40,40,45,55,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N
7119,"Brandon Cashmore",1B,114,259,3,6,18,190,L,R,35,65,35,30,30,60,65,55,45,55,35,30,35,20,30,30,30,20,25,0,0,35,0,0,0,0,0,0,35,30,20,40,40,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N
7120,"Dan Singleton",2B,0,0,0,0,19,189,R,R,35,35,20,25,30,40,40,25,30,45,30,50,35,55,25,50,30,20,20,0,0,0,20,0,0,0,0,0,55,60,40,50,20,20,30,20,20,30,20,80-83,45,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
7121,"Denzel Denley",SS,0,0,0,0,17,193,L,R,35,50,20,30,30,50,55,25,45,55,65,50,65,70,60,50,55,20,25,0,0,20,25,20,25,0,20,0,55,30,25,55,20,20,30,20,20,30,20,80-83,43,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N
7123,"Karel Leurink",3B,-144,17,17,,17,185,R,R,35,55,25,25,30,45,70,35,30,45,45,35,75,25,35,45,60,20,20,0,0,0,0,25,0,20,0,20,35,35,35,30,25,20,30,20,20,30,20,80-83,48,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
7124,"Ed Allen",CF,0,0,0,0,20,190,L,L,30,40,25,30,25,40,40,30,35,35,45,40,30,25,55,50,50,20,20,0,0,0,0,0,0,0,20,20,60,40,40,35,25,20,30,20,20,30,20,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
7125,"Jorge Rivera",SS,-144,22,22,,17,189,R,R,35,45,20,25,30,45,50,20,45,45,65,50,60,45,45,50,60,20,20,0,0,0,20,20,25,0,0,0,65,70,80,50,25,20,30,20,20,30,20,80-83,49,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N
7126,"Juan Córdova",RP,145,405,405,11,18,185,R,R,25,25,20,20,25,40,30,20,25,45,30,30,45,25,25,35,30,20,25,40,0,0,0,0,0,0,0,0,25,20,30,80,25,30,30,25,40,35,40,86-88,47,30,35,30,0,0,0,25,0,0,0,0,0,0,0,40,0,0,0,45,0,0,0,0,0,0,0,N,L,N,N,L
7127,"Dan Miller",C,113,243,20,6,19,182,R,R,30,35,25,35,25,35,35,30,55,35,25,40,25,25,25,35,25,50,30,30,25,0,0,0,0,0,0,0,30,30,20,70,35,35,35,20,50,35,35,92-94,52,45,50,50,0,0,0,0,20,0,0,0,0,35,0,65,0,0,0,0,25,0,0,0,0,60,0,H,N,N,N,N
7128,"Jeff Larkin",RP,144,22,22,1,25,177,R,R,40,40,20,30,35,40,40,20,30,40,25,40,50,25,35,20,30,20,20,45,0,0,0,0,0,0,0,0,25,20,20,35,20,80,50,55,80,50,55,99-101,57,30,50,80,0,0,80,0,0,0,0,80,0,0,0,80,0,0,80,0,0,0,0,80,0,0,0,N,N,H,L,N
7129,"António Villanueva",3B,0,0,0,0,30,182,R,R,50,50,55,35,60,50,50,55,35,60,50,60,75,35,25,45,60,20,20,0,0,45,0,60,0,0,0,0,35,35,50,35,20,55,50,35,55,50,35,96-98,63,60,60,70,60,0,0,0,20,0,0,0,0,0,0,70,60,0,0,0,20,0,0,0,0,0,0,N,N,N,N,N
7130,"Bob Holmes",SP,0,0,0,0,34,192,R,R,20,40,20,40,20,20,40,20,40,20,20,35,55,25,45,25,25,20,25,30,0,0,0,0,0,0,0,0,20,20,25,65,25,60,45,60,60,45,60,98-100,44,55,50,60,0,0,45,50,35,55,50,0,0,0,0,60,0,0,45,50,35,55,50,0,0,0,0,N,N,H,N,H
7132,"Juan Mendeola",SP,144,24,24,1,24,194,R,R,30,40,20,25,25,30,40,20,25,25,25,20,55,25,25,25,35,20,20,30,0,0,0,0,0,0,0,0,20,30,50,75,20,75,55,40,75,55,45,99-101,62,70,55,75,0,0,0,65,35,65,0,0,0,0,0,75,0,0,0,70,35,65,0,0,0,0,0,N,L,N,N,N
7133,"Wilson Delgado",SP,0,0,0,0,18,196,L,R,35,35,20,20,30,45,35,25,25,50,25,30,35,25,35,40,30,20,20,30,0,0,0,0,0,0,0,0,25,20,20,65,20,35,40,30,50,45,50,89-91,54,75,60,40,35,0,0,0,25,0,0,0,0,0,0,50,45,0,0,0,55,0,0,0,0,0,0,N,N,N,N,N
7134,"Rob White",CF,115,361,6,6,19,192,R,L,40,45,25,30,30,45,50,35,40,45,40,30,55,25,45,40,60,20,20,0,0,0,0,0,0,20,0,25,50,60,60,50,30,20,30,20,20,30,20,80-83,46,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N
7135,"Sergio Ferreira",RF,0,0,0,0,18,188,L,L,30,40,25,30,25,45,50,45,45,45,30,30,50,20,35,45,70,20,20,0,0,0,0,0,0,20,0,20,25,35,35,40,25,20,30,25,20,30,25,80-83,46,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
7136,"Juan Romano",RP,0,0,0,0,24,189,L,L,45,40,25,30,50,50,40,25,30,50,30,25,65,25,25,35,25,20,20,45,0,0,0,0,0,0,0,0,20,20,20,35,20,70,50,30,70,50,30,99-101,64,60,70,65,0,0,0,65,25,0,0,0,0,0,0,65,0,0,0,65,25,0,0,0,0,0,0,N,H,H,N,L
7137,"Steve Marshall",3B,144,11,11,1,24,185,R,R,45,65,55,55,40,50,65,60,60,45,60,55,75,40,25,40,60,20,20,0,0,0,0,60,0,0,0,0,25,40,40,70,35,20,30,20,20,30,20,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,N
7138,"Jesús Marino",3B,-144,27,27,,17,188,R,R,30,35,25,25,25,45,50,45,40,50,40,45,60,30,40,35,60,20,20,0,0,0,0,20,0,0,0,0,35,30,20,30,30,20,25,20,20,25,20,80-83,41,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,L,N,N,L
7139,"Ethan Hayne",2B,-144,14,14,,17,188,R,R,20,30,20,20,20,40,45,25,35,40,55,40,45,60,40,45,40,20,20,0,0,0,25,20,20,0,0,20,45,55,45,25,25,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H,N,L,L,N
7140,"Pat Richmond",RP,115,264,9,6,19,184,R,R,25,30,20,25,25,40,35,20,30,35,25,25,40,25,40,25,30,20,20,35,0,0,0,0,0,0,0,0,20,20,30,30,20,45,35,25,60,40,40,92-94,57,40,40,0,45,45,0,0,20,0,0,0,0,0,0,0,55,60,0,0,20,0,0,0,0,0,0,N,L,N,L,N
7141,"Álex Villa",RP,102,123,22,3,24,191,L,L,30,35,25,25,25,30,35,25,25,25,30,25,50,25,30,25,35,20,20,40,0,0,0,0,0,0,0,0,40,45,40,50,20,60,45,50,60,45,55,95-97,49,40,80,60,0,0,40,60,0,0,0,0,0,0,0,60,0,0,55,60,0,0,0,0,0,0,0,N,N,N,N,N
7142,"Bernardo Gómez",C,-144,2,2,,18,195,S,R,40,45,35,30,30,50,55,55,50,45,35,25,25,25,30,30,25,45,30,0,0,0,0,0,0,0,0,0,25,20,20,30,30,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,N
7143,"Steve Knowles",CF,111,371,14,5,18,189,R,R,35,40,25,35,25,40,40,30,45,40,45,40,50,40,55,40,70,20,20,0,0,0,0,0,0,0,20,0,50,65,70,25,30,20,30,20,20,30,20,80-83,47,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,N,L,N,N
7144,"Ron Thompson",RP,0,0,0,0,31,183,R,R,35,35,20,30,25,35,35,20,30,25,20,40,45,40,50,35,25,20,20,20,0,0,0,0,0,0,0,0,20,20,20,40,20,55,55,50,55,55,50,95-97,62,55,55,60,0,0,55,0,0,0,0,0,0,0,0,60,0,0,55,0,0,0,0,0,0,0,0,N,H,N,N,N
7146,"Ed Foster",SP,0,0,0,0,19,190,R,R,25,35,20,20,25,35,35,20,25,30,30,35,40,20,20,25,25,20,20,45,0,0,0,0,0,0,0,0,20,30,20,65,20,40,30,40,60,35,60,94-96,44,70,40,50,0,0,0,50,30,0,0,0,0,0,0,55,0,0,0,70,70,0,0,0,0,0,0,H,N,N,H,N
7148,"Jorge Montoya",RF,143,342,2,6,19,178,L,L,40,65,25,35,30,50,65,50,60,55,40,35,40,25,45,45,60,20,20,0,0,0,0,0,0,0,0,30,45,45,55,35,35,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,H
7149,"Jeff Wall",C,101,108,16,2,26,179,R,R,40,50,35,50,40,45,50,35,50,45,25,35,25,25,20,25,25,75,40,0,55,0,0,0,0,0,0,0,20,20,25,35,20,20,25,20,20,25,20,80-83,40,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,N,H,L,L
7150,"Octávio Maez",SP,0,0,0,0,24,200,S,R,20,35,20,25,20,25,35,20,25,25,35,30,40,45,30,25,25,20,20,50,0,0,0,0,0,0,0,0,35,30,45,40,25,60,45,50,60,45,60,97-99,52,60,60,70,0,0,55,0,60,0,0,0,0,0,0,70,0,0,60,0,60,0,0,0,0,0,0,N,L,L,L,N
7152,"Dave Lake Jr.",RP,0,0,0,0,23,192,R,R,40,40,20,25,40,40,40,20,25,40,20,35,50,25,20,30,50,20,20,20,0,0,0,0,0,0,0,0,20,20,20,75,20,65,35,40,65,35,40,96-98,53,65,55,65,55,0,0,0,0,0,0,50,0,0,0,65,55,0,0,0,0,0,0,60,0,0,0,N,L,N,N,L
7154,"Ty Clarke",RP,144,29,29,1,20,201,R,R,35,35,20,20,25,35,40,20,25,35,20,25,45,30,25,25,25,20,20,20,0,0,0,0,0,0,0,0,20,20,20,55,20,35,40,30,45,50,35,88-90,51,70,50,35,0,0,0,30,25,0,0,0,0,0,0,45,0,0,0,30,55,0,0,0,0,0,0,N,N,N,N,N
7155,"Sean Dicker",SS,0,0,0,0,17,192,R,R,35,45,25,30,25,45,55,35,50,45,65,65,55,65,55,55,50,20,20,0,0,0,25,20,25,0,20,20,60,55,45,30,30,20,30,20,20,30,20,80-83,50,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,L,H,N
7156,"António Alfonso",SP,-144,24,24,,17,194,R,R,20,25,20,20,20,20,40,20,20,25,30,35,55,25,40,20,45,20,20,45,0,0,0,0,0,0,0,0,20,20,20,55,20,45,35,25,60,45,45,97-99,54,45,55,50,0,45,0,0,25,0,0,0,0,0,0,65,0,65,0,0,50,0,0,0,0,0,0,H,N,N,N,N
7157,"José Rosales",2B,-144,4,4,,18,182,R,R,35,50,30,30,25,50,60,55,45,55,40,40,35,40,40,35,35,20,20,0,0,0,20,0,0,0,0,0,65,40,40,30,30,20,30,20,20,30,20,83-85,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,L
7158,"Daniel Flores",CF,-144,15,15,,17,186,L,L,20,40,20,25,20,40,55,25,40,30,50,45,65,20,55,40,75,20,20,0,0,0,0,0,0,25,20,25,65,45,50,40,40,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
7159,"Noah Bairstow",2B,143,351,22,6,18,189,R,R,35,45,25,25,35,50,60,40,45,55,60,35,60,50,25,40,55,20,20,0,0,0,40,0,35,0,0,0,75,60,50,30,50,20,30,20,20,30,20,80-83,47,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
7160,"Manny Rodríguez",SP,114,253,18,6,17,181,R,R,20,25,25,25,20,20,35,30,30,20,30,35,45,20,40,35,40,20,20,45,0,0,0,0,0,0,0,0,25,20,25,65,20,40,40,25,50,45,40,96-98,57,65,70,50,0,0,30,0,20,45,0,0,0,0,0,65,0,0,40,0,20,50,0,0,0,0,0,N,L,H,H,L
7161,"Rob Fulton",C,0,0,0,0,20,186,S,R,35,35,25,25,25,40,45,35,45,40,25,35,45,25,20,30,50,40,45,0,0,20,0,0,0,0,0,0,25,30,35,35,20,20,30,20,20,30,20,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,H,L,L
7163,"Rubén Cruz",SP,-144,12,12,,17,199,L,R,20,25,20,20,20,20,35,20,20,20,25,25,60,25,25,35,30,20,20,40,0,0,0,0,0,0,0,0,25,25,30,35,25,30,35,30,45,35,40,89-91,51,65,75,40,0,0,25,30,0,0,0,0,0,0,0,50,0,0,50,50,0,0,0,0,0,0,0,N,N,N,N,L
7164,"Héctor Martínez",3B,-144,26,26,,17,186,S,R,30,30,20,25,25,40,40,40,45,45,50,50,65,40,25,35,60,20,25,0,0,0,20,25,20,0,0,0,40,45,50,40,25,20,30,20,20,30,20,80-83,50,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
7165,"Luis Villalobos",C,-144,3,3,,18,186,S,R,30,30,25,25,25,40,35,35,35,40,20,40,60,25,25,25,50,50,55,0,0,0,0,0,0,0,0,0,20,20,20,50,25,20,30,20,20,30,20,80-83,47,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N
7166,"Ernesto Martínez",3B,0,0,0,0,24,189,R,R,50,60,45,45,50,50,60,45,50,50,55,50,65,60,40,50,60,20,20,0,0,0,40,55,40,0,0,25,35,45,20,70,20,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N
7167,"Owen Lindop",SP,-144,25,25,,17,189,R,L,20,30,20,20,25,30,45,20,20,30,30,30,50,20,35,40,40,20,25,45,0,0,0,0,0,0,0,0,25,20,30,50,20,30,35,30,50,40,45,87-89,54,45,60,35,0,0,30,0,0,0,0,0,0,35,0,50,0,0,55,0,0,0,0,0,0,60,0,H,L,N,H,N
7168,"Terence George",RP,145,405,405,11,17,184,R,R,20,30,20,25,20,30,40,20,25,25,30,30,60,20,35,30,35,20,20,45,0,0,0,0,0,0,0,0,35,20,20,65,30,30,30,20,40,35,40,84-86,47,70,30,30,0,0,30,0,20,0,0,0,0,0,0,40,0,0,50,0,20,0,0,0,0,0,0,N,L,L,N,N
7169,"Ian Konrad",RP,115,356,20,6,20,207,R,R,40,35,25,25,30,45,35,30,30,50,25,35,65,25,45,20,35,20,20,45,0,0,0,0,0,0,0,0,30,20,25,80,20,40,40,35,55,45,40,92-94,54,65,40,40,0,0,0,45,20,0,0,0,0,0,0,45,0,0,0,65,20,0,0,0,0,0,0,N,L,N,L,L
7170,"Jon Kenney",CF,102,122,8,3,24,188,R,R,45,55,45,40,50,45,55,50,45,50,50,40,60,40,65,55,80,20,25,0,0,0,0,0,0,65,55,25,70,60,55,65,55,20,25,20,20,25,25,80-83,39,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
7172,"Xavier Rangel",SP,-144,10,10,,18,186,L,L,20,30,25,25,20,30,35,35,30,25,25,30,50,20,40,35,30,20,20,40,0,0,0,0,0,0,0,0,25,20,20,45,25,30,30,25,40,40,35,86-88,50,60,55,35,0,0,30,30,30,0,0,0,0,0,0,40,0,0,30,40,45,0,0,0,0,0,0,N,H,L,H,N
7173,"Steve Diamond",RP,105,149,20,4,24,180,R,R,35,35,20,30,35,40,35,20,30,40,25,25,50,25,20,25,35,20,20,30,0,0,0,0,0,0,0,0,20,20,20,60,20,45,35,45,45,35,45,90-92,55,65,45,45,0,0,35,50,0,0,0,0,0,0,0,45,0,0,40,50,0,0,0,0,0,0,0,N,N,H,L,N
7174,"Ignacio González",SP,-144,3,3,,18,192,R,R,30,20,20,20,25,40,30,20,20,50,25,20,35,30,35,30,30,20,20,30,0,0,0,0,0,0,0,0,20,20,30,45,25,35,35,20,45,40,35,92-94,54,55,60,45,0,0,0,35,20,0,0,0,0,0,0,50,0,0,0,50,25,0,0,0,0,0,0,H,N,N,N,N
7175,"Alan Bacon",1B,0,0,0,0,23,186,L,R,45,55,50,50,55,50,55,55,55,55,30,50,45,35,30,35,25,20,20,0,0,45,0,0,0,0,0,0,55,70,80,35,30,20,30,20,20,30,20,83-85,41,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,N
7177,"Alfredo Gonzáles",1B,0,0,0,0,30,193,R,R,45,50,55,50,55,45,50,55,50,55,70,50,75,40,25,50,65,20,20,0,0,80,0,65,0,0,0,0,30,40,40,30,25,20,30,20,20,30,20,80-83,43,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N
7179,"Joaquín Medine",SP,-144,23,23,,18,189,L,L,20,25,20,20,20,25,30,25,25,20,25,25,50,20,30,35,35,20,20,35,0,0,0,0,0,0,0,0,30,25,20,70,25,30,35,20,30,35,25,85-87,54,35,75,0,0,35,25,0,0,35,0,0,0,0,0,0,0,35,35,0,0,35,0,0,0,0,0,N,L,H,L,L
7180,"Miguel Angel Maldonado",SP,145,405,405,11,18,192,L,L,20,25,20,25,20,35,30,20,30,30,25,25,50,20,40,25,40,20,25,40,0,0,0,0,0,0,0,0,30,30,25,80,25,35,30,20,45,35,30,87-89,49,45,70,40,0,0,0,35,25,0,0,0,0,0,0,50,0,0,0,60,30,0,0,0,0,0,0,H,N,N,N,N
7181,"Karst Asmus",SP,-144,28,28,,17,190,R,R,25,20,20,20,25,40,30,25,25,45,30,40,35,25,20,20,30,20,20,45,0,0,0,0,0,0,0,0,25,20,25,75,25,30,35,20,50,40,25,95-97,49,60,50,0,0,45,30,0,20,0,0,0,0,0,0,0,0,60,65,0,25,0,0,0,0,0,0,N,N,L,N,N
7182,"César García",SP,-144,8,8,,18,193,L,L,30,30,25,20,25,35,40,30,20,40,25,25,45,20,30,30,30,20,20,30,0,0,0,0,0,0,0,0,25,25,25,55,25,30,35,20,40,35,40,85-87,56,60,65,35,0,0,0,35,20,0,0,0,0,0,0,45,0,0,0,60,20,0,0,0,0,0,0,N,N,N,N,L
7184,"Ken Jones",SP,0,0,0,0,33,186,S,R,30,40,20,30,30,30,40,20,30,30,30,55,45,25,20,25,25,20,20,55,0,0,0,0,0,0,0,0,20,25,30,35,25,60,35,65,60,35,65,94-96,36,70,40,60,0,0,60,0,35,60,40,0,0,0,0,60,0,0,60,0,35,60,40,0,0,0,0,N,N,L,N,N
7185,"Jeff Cross",1B,0,0,0,0,31,184,L,R,50,60,65,45,45,50,60,65,45,45,45,50,65,30,25,45,50,20,25,0,0,60,0,45,0,0,0,0,35,35,20,50,20,20,30,20,20,30,20,80-83,47,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
7186,"Adam Legrow",SP,0,0,0,0,35,187,R,R,35,40,20,35,25,35,40,20,35,25,20,30,50,25,30,25,30,20,20,20,0,0,0,0,0,0,0,0,25,20,30,35,20,55,60,70,55,60,70,98-100,67,75,70,60,0,60,40,0,30,0,50,0,0,0,0,60,0,60,40,0,30,0,50,0,0,0,0,H,H,N,N,N
7187,"Sun-jae Yun",SP,-144,15,15,,17,198,R,R,20,25,20,25,20,30,35,20,35,25,25,30,50,20,30,25,30,20,20,35,0,0,0,0,0,0,0,0,35,25,25,65,20,30,30,20,40,35,25,87-89,48,65,20,35,0,0,30,0,20,0,0,0,0,0,0,45,0,0,40,0,25,0,0,0,0,0,0,H,L,H,N,N
7188,"Willie Merritt",C,113,241,14,6,20,204,R,R,25,35,25,30,20,35,40,45,40,25,30,40,35,20,20,40,35,55,40,35,0,0,0,0,0,0,0,0,30,35,25,70,25,25,30,25,30,30,40,83-85,49,45,35,25,0,0,0,30,20,0,0,0,0,0,0,35,0,0,0,40,40,0,0,0,0,0,0,N,N,N,N,N
7189,"Nils Blok",SP,-144,4,4,,18,192,L,L,20,35,20,25,20,40,50,30,30,35,30,20,40,20,30,30,35,20,25,35,0,0,0,0,0,0,0,0,30,30,20,40,20,30,35,20,35,35,25,86-88,52,40,75,35,35,0,0,0,25,0,0,0,0,0,0,35,35,0,0,0,40,0,0,0,0,0,0,N,N,N,N,N
7190,"Nelson Águila",SP,-144,2,2,,17,185,L,L,20,25,25,20,20,35,35,25,30,35,25,25,35,20,30,45,30,20,25,35,0,0,0,0,0,0,0,0,30,20,30,70,20,25,35,25,35,35,40,85-87,51,60,75,0,0,30,30,0,20,0,0,0,0,0,0,0,0,30,45,0,30,0,0,0,0,0,0,N,N,N,N,N
7191,"José Rivera",LF,0,0,0,0,24,186,R,R,45,50,20,55,45,45,50,25,60,45,65,50,45,60,65,60,60,20,25,0,0,0,0,0,0,65,50,60,75,60,35,50,45,20,30,20,20,30,20,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
7192,"Jorge Duarte",2B,-144,22,22,,17,179,R,R,30,25,25,25,25,35,35,30,35,40,55,45,35,45,25,35,25,20,20,0,0,0,25,0,0,0,0,0,60,30,20,60,25,20,30,20,20,30,20,80-83,48,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
7193,"Tony Alvarado",SS,-144,28,28,,17,181,S,R,25,30,20,25,25,35,40,30,45,40,60,55,60,55,50,45,65,20,25,0,0,20,25,25,25,0,0,0,65,45,45,50,50,20,30,20,20,30,20,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,H,N,N,N
7194,"Greg Powell",RP,143,350,18,6,20,195,R,R,25,30,20,25,20,35,35,30,25,30,30,30,50,35,30,50,40,20,25,45,0,0,0,0,0,0,0,0,20,25,20,75,20,55,40,25,60,45,30,98-100,51,60,65,55,0,45,0,0,35,0,0,0,0,0,0,60,0,50,0,0,40,0,0,0,0,0,0,L,L,H,L,N
7195,"Edgardo González",CF,108,202,27,4,24,195,L,L,40,55,50,30,35,40,55,50,35,35,50,40,45,25,65,65,60,20,20,0,0,45,0,0,0,30,60,40,60,55,65,45,20,20,30,20,20,30,20,80-83,47,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
7196,"Oreste Verrochio",SP,-144,1,1,,17,194,R,L,20,25,20,20,25,40,35,20,25,45,30,30,55,20,30,30,35,20,20,45,0,0,0,0,0,0,0,0,40,35,40,50,20,35,35,20,55,40,40,93-95,51,75,60,45,0,0,30,30,20,0,0,0,0,0,0,60,0,0,55,55,50,0,0,0,0,0,0,N,N,N,N,N
7197,"Aarnoud Fernhout",SP,-144,24,24,,17,187,R,R,30,25,20,30,25,40,35,20,40,40,25,30,55,25,30,30,30,20,20,40,0,0,0,0,0,0,0,0,20,20,20,55,25,35,35,20,50,40,35,88-90,55,55,60,40,0,0,25,30,35,0,0,0,0,0,0,55,0,0,45,50,45,0,0,0,0,0,0,L,H,L,L,H
7198,"Raúl Valadez",CF,-144,1,1,,17,176,R,R,35,30,25,30,35,45,45,45,55,50,55,45,35,45,55,55,55,20,20,0,0,25,0,0,20,25,25,25,50,55,55,25,45,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
7199,"Chris Sánchez",SP,0,0,0,0,29,182,R,L,35,35,25,25,30,35,35,25,25,30,25,25,40,20,20,35,25,20,25,30,0,0,0,0,0,0,0,0,20,20,20,45,25,65,50,45,65,50,45,95-97,56,70,75,0,0,45,70,0,0,55,0,0,0,60,0,0,0,45,70,0,0,55,0,0,0,60,0,N,N,N,N,N
7200,"Max Newby",RF,-144,6,6,,17,188,R,R,20,30,30,30,20,35,40,45,50,30,20,25,30,20,40,40,40,20,25,0,0,0,0,0,0,20,0,20,55,45,30,35,50,20,30,25,20,30,25,80-83,49,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,L
7201,"Raúl Rojas",CF,0,0,0,0,24,194,R,R,40,45,45,35,40,40,45,45,35,40,60,50,30,55,60,55,55,20,20,0,0,0,0,0,0,50,50,20,70,45,60,30,45,20,30,20,20,30,20,80-83,50,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N
