"ID","First Name","Last Name","Team ID","Parent Team ID","Level","Pos","Role","Age","Retired"
7703,Jon,Harris,0,0,0,1,11,17,0
7704,Darrell,Mitchell,0,0,0,6,0,17,0
7705,Jesús,Santos,0,0,0,1,11,16,0
7706,Bob,Hammond,30,0,1,1,12,23,0
7707,Dave,Thomas,172,17,4,7,0,24,0
7708,António,Álvarez,122,8,3,2,0,25,0
7709,Eric,Jones,0,0,0,1,12,43,1
7710,Curt,Miller,0,0,0,7,0,16,0
7711,Ed,Rice,264,9,6,1,12,19,0
7712,Bobby,Koch,0,0,0,8,0,43,1
7713,Chris,Moran,254,8,6,1,11,19,0
7714,Chris,Caldwell,244,25,6,2,0,20,0
7715,Adrián,Rivera,0,0,0,1,11,16,0
7716,Phil,Lawson,247,11,6,7,0,19,0
7717,Jeff,Morris,0,0,0,2,0,15,0
7718,B.J.,Kinsey,15,0,1,1,12,31,0
7719,Gil,Hurt,0,0,0,1,12,16,0
7720,Dave,Neal,0,0,0,5,0,16,0
7721,José,Gómez,0,0,0,3,0,23,0
7722,Pat,Caldwell,0,0,0,8,0,16,0
7723,Dave,Morgan,255,22,6,4,0,19,0
7724,Ron,Phillips,0,0,0,6,0,17,0
7725,Bart,Dan,0,0,0,1,11,38,1
7726,Dan,Rogers,0,0,0,1,11,19,0
7727,Bobby,Bright,0,0,0,1,11,15,0
7728,Lou,Smith,289,1,6,1,12,18,0
7729,José,Villarreal,0,0,0,9,0,22,0
7730,Denver,Brown,0,0,0,4,0,17,0
7731,Esteban,Escobar,136,27,3,1,11,23,0
7732,Jeff,Rasmussen,0,0,0,5,0,16,0
7733,Manny,Cora,0,0,0,9,0,17,0
7734,Dave,Curry,99,10,2,2,0,27,0
7735,Sean,Craig,339,13,6,2,0,20,0
7736,Ezra,Lang,0,0,0,1,11,16,0
7737,Dan,Sawyer,0,0,0,6,0,40,1
7738,Johnny,Lee,0,0,0,3,0,17,0
7739,Robby,Rivers,286,23,6,1,11,19,0
7740,Don,Sutton,0,0,0,8,0,16,0
7741,Tim,Alford,380,4,6,6,0,19,0
7742,Clarkin,Murdoson,419,0,11,1,11,17,0
7743,Clarence,Young,351,22,6,7,0,19,0
7744,Raúl,Gómez,0,0,0,5,0,16,0
7745,Steve,Thompson,0,0,0,1,11,16,0
7746,Kel,Myers,290,8,6,2,0,20,0
7747,Cliff,O'Keefe,0,0,0,1,12,26,0
7748,Ronnie,Moore,0,0,0,2,0,16,0
7749,Chris,Snyder,0,0,0,1,11,16,0
7750,Hoopscoach,Bauer,0,0,0,5,0,15,0
7751,Kevin,Collins,0,0,0,9,0,16,0
7752,Kevin,Arrington,0,0,0,1,11,19,0
7753,Ethan,Brantley,0,0,0,1,12,26,0
7754,Vic,Hines,0,0,0,7,0,16,0
7755,Jeff,Lucas,117,9,3,3,0,23,0
7756,Ken,Cochran,107,28,2,9,0,23,0
7757,Tin,Nguyen-Khoa,0,0,0,7,0,40,1
7758,Jarrod,Wallace,0,0,0,1,11,16,0
7759,Bob,Douglas,0,0,0,7,0,39,1
7760,José,Pérez,0,0,0,2,0,38,1
7761,Chad,Riley,286,23,6,1,12,20,0
7762,Pete,Bishop,0,0,0,1,11,16,0
7763,Clint,Anderson,0,0,0,1,11,16,0
7764,Héctor,Morín,0,0,0,1,11,16,0
7765,Jerry,Faulkner,0,0,0,1,11,17,0
7766,Ted,England,87,21,2,1,13,26,0
7767,Jorge,Castillo,98,7,2,2,0,24,0
7768,Jim,Harrell,0,0,0,4,0,16,0
7769,Mike,Hanson,345,19,6,1,11,19,0
7770,José,Avilés,200,4,4,5,0,24,0
7771,Jerry,Reynolds,0,0,0,2,0,27,0
7772,Eric,Miller,0,0,0,1,11,16,0
7773,Kurt,Owens,0,0,0,1,12,17,0
7774,Albert,Hernández,0,0,0,2,0,24,0
7775,Jorge,Castro,87,21,2,1,12,34,0
7776,Serge,Lacombe,0,0,0,1,11,16,0
7777,Bob,Bowen,0,0,0,1,12,32,1
7778,Rubén,Garza,0,0,0,7,0,17,0
7779,Ron,McAllister,0,0,0,8,0,16,0
7780,Dave,Merrill,0,0,0,4,0,16,0
7782,Cliff,Benjamin,251,29,6,1,11,20,0
7783,Danny,Peters,419,0,11,1,11,16,0
7784,Jesús,Salas,0,0,0,1,12,29,1
7785,Clarence,Bishop,0,0,0,1,12,16,0
7786,Alfredo,Ruíz,0,0,0,2,0,16,0
7787,Stan,Ryan,0,0,0,1,11,17,0
7788,Bob,Powell,0,0,0,1,11,15,0
7789,Mike,Taylor,17,0,1,5,0,23,0
7790,Hank,Bridges,0,0,0,2,0,16,0
7791,Víctor,Elías,0,0,0,1,12,29,1
7792,Dan,Gunther,0,0,0,8,0,16,0
7793,Jim,Rasmussen,0,0,0,4,0,16,0
7794,Bob,Johnston,221,28,5,1,11,20,0
7795,Gabe,Baird,0,0,0,1,11,16,0
7796,Matthieu,Roth,0,0,0,1,11,20,0
7797,Kevin,Wooden,377,24,6,1,11,19,0
7798,José,De La Cruz,5,0,1,6,0,30,0
7799,Len,Brown,357,23,6,4,0,18,0
7800,Lou,Thompson,0,0,0,1,11,19,0
7801,Anastasio,Soto,257,4,6,1,11,19,0
7802,Pepe,Martínez,201,18,4,4,0,24,0
7803,Bob,Reed,0,0,0,1,12,22,0
7804,Edgar,Tobías,194,21,4,1,11,24,0
7805,Darren,Carson,204,2,4,1,12,23,0
7806,Greg,Herring,0,0,0,9,0,16,0
7807,Juan,García,0,0,0,1,11,29,0
7808,Joe,Madden,419,0,11,1,11,16,0
7809,Billy,Arnold,0,0,0,1,11,16,0
7810,Luis Manuel,Martínez,0,0,0,6,0,16,0
7811,Raúl,Encarnación,0,0,0,4,0,25,0
7812,Alex,Kelly,0,0,0,1,11,16,0
7813,Orlando,Solís,28,0,1,7,0,30,0
7814,Kyung-won,Yu,0,0,0,3,0,24,0
7815,Bobby,McKeaver,0,0,0,1,11,15,0
7816,António,Martínez,169,27,4,5,0,23,0
7817,Chris,Davis,0,0,0,1,11,20,0
7818,Steve,Brown,0,0,0,3,0,34,1
7819,Ánibal,Gómez,0,0,0,1,11,16,0
7820,Álex,Rodríguez,180,6,4,6,0,24,0
7821,Steve,Rice,0,0,0,1,11,41,1
7822,Mike,Paul,111,24,2,3,0,27,0
7823,Jon,Cain,0,0,0,1,11,15,0
7824,Jimmy,Harrington,0,0,0,1,11,17,0
7825,Duane,Thompson,0,0,0,5,0,16,0
7826,Andy,Williams,0,0,0,1,12,17,0
7827,Eric,Moulds,0,0,0,1,11,17,0
7828,Tim,Burton,119,25,3,7,0,24,0
7829,José,Fernández,0,0,0,2,0,34,1
7830,António,Córdova,0,0,0,2,0,16,0
7831,Ron,McKinney,0,0,0,1,12,19,0
7832,Jorge,Salinas,178,23,4,1,12,23,0
7833,José,Guerra,0,0,0,1,11,29,0
7834,Jesús,Méndez,179,29,4,6,0,23,0
7835,Carlos,Carroll,0,0,0,1,11,16,0
7836,Elroy,Miller,0,0,0,1,11,16,0
7837,Jon,Skinner,0,0,0,6,0,16,0
7838,Raúl,Núñez,0,0,0,1,13,18,0
7839,Mike,Fuller,0,0,0,1,11,15,0
7840,Daniel,López,490,0,10,1,11,18,0
7842,Jim,Simpson,0,0,0,1,11,26,0
7843,Kevin,Phillips,0,0,0,9,0,16,0
7844,Lou,Gillespie,0,0,0,1,11,16,0
7845,Ken,Taylor,0,0,0,3,0,16,0
7846,Al,Rucker,0,0,0,1,12,16,0
7847,Douglas,Honour,0,0,0,5,0,38,1
7848,Dave,Strong,0,0,0,1,11,15,0
7849,Duane,Gallagher,251,29,6,1,12,18,0
7850,Joe,Clemons,0,0,0,1,12,28,0
7851,Stan,Fernández,0,0,0,6,0,17,0
7852,Eric,Hansen,0,0,0,5,0,33,0
7853,Darrel,Martínez,0,0,0,4,0,16,0
7854,Joey,O'Reilly,0,0,0,8,0,16,0
7855,Chris,Bryant,30,0,1,1,12,27,0
7856,Jimmy,Thomsen,245,15,6,1,11,19,0
7857,Edgardo,Rodríguez,0,0,0,2,0,17,0
7858,Eric,Sánchez,0,0,0,1,12,16,0
7859,Jonathan,Thompson,0,0,0,3,0,16,0
7860,Bob,Jones,4,0,1,3,0,30,0
7861,Joey,Thompson,0,0,0,6,0,16,0
7862,Greg,Stephens,0,0,0,2,0,15,0
7863,Devin,Clark,0,0,0,2,0,16,0
7864,Merlin,Jones,0,0,0,1,11,20,0
7865,Louie,Kellett,0,0,0,7,0,39,1
7866,Billy,Coggins,0,0,0,2,0,16,0
7867,Dominic,White,0,0,0,8,0,17,0
7868,António,Cabrera,0,0,0,1,11,16,0
7869,Phil,Bailey,0,0,0,1,11,19,0
7870,Joe,Weaver,124,3,3,1,12,27,0
7871,Eric,Gallagher,0,0,0,4,0,16,0
7872,Greg,Dunn,0,0,0,3,0,25,0
7873,Dave,Ware,141,13,3,1,11,27,0
7874,J.J.,Smith,239,28,6,8,0,19,0
7875,Jake,Griffin,136,27,3,1,11,23,0
7876,Lanny,Fleming,0,0,0,1,11,16,0
7877,Alvin,Armenio,0,0,0,2,0,17,0
7878,Ted,Moody,0,0,0,4,0,16,0
7879,Bobby,Baker,0,0,0,3,0,16,0
7880,Billy,Ray,148,25,4,1,12,22,0
7881,Eric,Mooneyham,0,0,0,1,11,16,0
7882,Jay,Cragg,29,0,1,1,11,28,0
7883,Lynwood,LeMire,177,7,4,1,11,24,0
7884,Chet,Russell,0,0,0,5,0,19,0
7885,Juan,Rodríguez,0,0,0,1,11,16,0
7886,Terence,Reynolds,0,0,0,6,0,17,0
7887,Jeff,Chandler,0,0,0,1,11,17,0
7888,Eric,Davenport,0,0,0,1,12,16,0
7889,Steve,Roberts,0,0,0,2,0,24,0
7890,Mike,Williams,0,0,0,8,0,16,0
7891,Gilberto,Ramírez,0,0,0,1,11,16,0
7892,Danny,Ware,238,16,6,5,0,19,0
7893,Monte,Butler,0,0,0,1,11,16,0
7894,Randy,Olson,0,0,0,1,11,17,0
7895,Sean,King,3,0,1,1,11,28,0
7896,J.J.,Collins Jr.,0,0,0,1,12,16,0
7897,Jim,McGuire,0,0,0,8,0,17,0
7898,Bob,Dudley,0,0,0,1,11,16,0
7899,Waylon,Reynolds,0,0,0,8,0,16,0
7900,Johnny,Potter,0,0,0,7,0,17,0
7901,Eric,Wolfe,0,0,0,3,0,17,0
7902,Billy,Beck,9,0,1,7,0,22,0
7903,Willie,Griffin,0,0,0,9,0,40,1
7904,Reginald,Ackerman,0,0,0,2,0,43,1
7905,Ron,Sloan,0,0,0,1,11,16,0
7906,Derek,Ward,0,0,0,1,11,16,0
7907,Edgar,Castro,0,0,0,1,11,16,0
7908,Mike,Bowers,0,0,0,1,11,16,0
7909,Chris,Smith,0,0,0,1,11,18,0
7910,Al,Richert,0,0,0,2,0,17,0
7911,Chris,Palmer,419,0,11,1,11,15,0
7912,Jorge,Elías,0,0,0,2,0,16,0
7913,Jeremy,Malone,0,0,0,1,12,16,0
7914,Bob,Robinson,0,0,0,1,12,17,0
7915,Jesús,Chávez,0,0,0,8,0,16,0
7916,Juan,Trevino,0,0,0,1,11,31,0
7917,Jake,Joyce,403,0,11,2,0,16,0
7918,Dave,Hall,0,0,0,1,11,16,0
7919,José,Anaya,0,0,0,1,11,19,0
7920,Eddie,Clark,286,23,6,2,0,19,0
7921,José,Jiménez,0,0,0,7,0,17,0
7922,Jim,Fellick,183,14,4,2,0,19,0
7923,Charlie,Cline,120,4,3,6,0,26,0
7924,Colm,Tudge,103,13,2,2,0,30,0
7925,Mike,Kirkland,264,9,6,1,11,19,0
7926,Phil,Barrón,249,2,6,4,0,19,0
7927,Jerry,Chandler,0,0,0,8,0,20,0
7928,Víctor,Rivas,343,12,6,8,0,20,0
7929,Karl,Guy,288,25,6,6,0,19,0
7930,Ron,Cantrell,0,0,0,1,12,19,0
7931,Caden,Hampton,161,6,4,2,0,26,0
7932,Hugh,Hanks,0,0,0,1,11,17,0
7933,Dan,English,0,0,0,1,11,15,0
7934,Chan-u,Hong,0,0,0,5,0,16,0
7935,José,Murillo,0,0,0,8,0,16,0
7936,Eddie,Brown,0,0,0,4,0,16,0
7937,Joe,Coffman,0,0,0,7,0,26,0
7938,Tommy,Jackson,0,0,0,8,0,26,0
7939,Doug,Dawson,0,0,0,2,0,16,0
7940,Esteban,Marquis,156,3,4,4,0,26,0
7941,Don,Griffin,0,0,0,1,11,16,0
7942,Les,Bullock,0,0,0,3,0,19,0
7943,Marc,Ingram,0,0,0,8,0,16,0
7944,Ron,Shaw,240,6,6,3,0,19,0
7945,Nicolo,Donatello,162,12,4,1,12,26,0
7946,Darrel,Phillips,0,0,0,2,0,16,0
7947,Cipriano,Costello,0,0,0,1,12,31,1
7948,Sean,Martin,0,0,0,8,0,16,0
7949,John,Bright,0,0,0,1,13,40,1
7950,Steve,Johnston,0,0,0,2,0,20,0
7951,Luis,Leyva,0,0,0,4,0,34,0
7952,Joe,Sherman,0,0,0,9,0,30,0
7953,Juan,Díaz,0,0,0,1,11,16,0
7954,Joe,Bridges,0,0,0,5,0,16,0
7955,Mike,Hood,0,0,0,1,12,16,0
7956,Mike,Ashley,182,20,4,2,0,23,0
7957,Andy,Campbell,6,0,1,1,11,28,0
7958,Gus,Vick,24,0,1,6,0,27,0
7959,Tommy,Metcalf,403,0,11,7,0,17,0
7960,Gil,Anderson,0,0,0,1,12,16,0
7961,Bertrand,Raine,0,0,0,1,11,31,1
7962,Chris,Brewer,0,0,0,2,0,32,1
7963,Jesús,López,0,0,0,1,11,16,0
7964,Jamie,Green,0,0,0,8,0,16,0
7965,Ben,Martin,24,0,1,1,11,31,0
7966,Ron,Rodríguez,213,8,5,6,0,23,0
7967,Ron,Price,403,0,11,3,0,16,0
7968,Manny,Pérez,0,0,0,6,0,16,0
7969,Alex,Cuevas,0,0,0,6,0,16,0
7970,Xavier,White,96,30,2,3,0,26,0
7971,Freddy,Allen,0,0,0,7,0,19,0
7972,Sandy,Harden,170,21,4,8,0,25,0
7973,Ben,Jones,171,29,4,4,0,25,0
7974,Ron,Cook,89,17,2,3,0,22,0
7975,Bob,Howatt,220,9,5,3,0,18,0
7976,Ernesto,Soto,258,17,6,8,0,18,0
7977,Jesús,Martínez,0,0,0,6,0,17,0
7978,José,García,256,7,6,3,0,17,0
7979,Chad,Finley,177,7,4,5,0,24,0
7980,Chad,Floyer,403,0,11,8,0,18,0
7981,Dave,White,0,0,0,4,0,16,0
7982,Raúl,Gómez,0,0,0,8,0,16,0
7983,Bobby,Frederick,0,0,0,4,0,16,0
7984,Josh,Bretherton,217,10,5,1,12,23,0
7985,Ed,Christian,403,0,11,9,0,17,0
7986,Raúl,Rivera,0,0,0,1,11,30,0
7987,Stan,Anderson,0,0,0,8,0,16,0
7988,António,Pérez,255,22,6,2,0,18,0
7989,Jim,Gray,0,0,0,3,0,39,1
7990,Ken,Ashley,0,0,0,4,0,16,0
7991,Dave,Parker,337,11,6,1,12,19,0
7992,Jorge,Quintana,0,0,0,2,0,17,0
7993,Artie,Rhoden,358,30,6,9,0,18,0
7994,Jesús,Gutiérrez,0,0,0,8,0,16,0
7995,Xavier,Jenkins,0,0,0,1,11,16,0
7996,Jeff,Miller,0,0,0,8,0,15,0
7997,Ed,Ratzlaff,0,0,0,8,0,18,0
7998,Juan,Valdéz,10,0,1,5,0,30,0
7999,Greg,Roberts,0,0,0,3,0,20,0
8000,Bob,Roberts,117,9,3,5,0,24,0
8001,Chris,Martin,0,0,0,1,11,16,0
8002,António,Zúñiga,164,16,4,4,0,23,0
8003,Henry,Gelderblom,0,0,0,6,0,30,0
8004,Stan,Donaldson,0,0,0,1,11,16,0
8005,José,Leal,105,29,2,4,0,30,0
8006,Iván,Enríquez,0,0,0,4,0,29,1
8007,Dana,Swanner,0,0,0,8,0,16,0
8008,Eric,Collins,0,0,0,1,11,16,0
8009,Bob,Wilson,0,0,0,1,11,16,0
8010,José,Suárez,0,0,0,1,11,30,0
8011,Darryl,Taylor,0,0,0,1,11,17,0
8012,Freddie,Bacon,0,0,0,1,12,43,1
8013,Jon,Tyler,0,0,0,1,11,16,0
8014,Bob,Williams,0,0,0,8,0,17,0
8015,Artie,Burke,0,0,0,1,11,17,0
8016,Coy,Kennedy,0,0,0,2,0,16,0
8017,Sam,Welch,131,6,3,8,0,26,0
8018,Wally,Lee,0,0,0,1,11,43,1
8019,Don,Thompson,162,12,4,1,11,24,0
8020,Vic,Cahill,0,0,0,1,11,16,0
8021,Jody,Anderson,0,0,0,1,11,27,0
8022,Ron,Collins,0,0,0,2,0,16,0
8023,Eli,Holmes,247,11,6,3,0,19,0
8024,Jeff,McBeolain,0,0,0,4,0,16,0
8025,Doug,Rutledge,0,0,0,1,12,15,0
8026,Tony,Cantrell,177,7,4,5,0,23,0
8027,Ron,Sullivan,159,13,4,6,0,24,0
8028,Zak,Smith,0,0,0,1,11,45,1
8029,Dick,de Koster,0,0,0,2,0,34,1
8030,Lou,Shelton,0,0,0,5,0,16,0
8031,Pancho,Pérez,0,0,0,9,0,15,0
8032,Dan,Alston,0,0,0,9,0,15,0
8033,Tommy,Whittle,0,0,0,1,11,17,0
8034,Mike,McDonald,0,0,0,6,0,16,0
8035,Phil,Carroll,265,13,6,8,0,19,0
8036,Spike,Brown,0,0,0,4,0,40,1
8037,Chip,Farley,0,0,0,1,11,16,0
8038,Mike,Ruíz,0,0,0,5,0,16,0
8039,Chris,Dillon,214,26,5,6,0,18,0
8040,Joe,Thomas,0,0,0,1,11,19,0
8041,Juan,González,0,0,0,9,0,30,1
8042,Joe,Walker,0,0,0,1,11,16,0
8043,Edgardo,Soto,0,0,0,1,11,30,1
8044,Greg,Jackson,0,0,0,1,11,16,0
8045,Ken,Hess,259,3,6,5,0,19,0
8046,Von,Adams,202,27,4,1,12,24,0
8047,Bob,Duffy,0,0,0,7,0,16,0
8048,Tony,Davis,368,17,5,1,12,23,0
8049,Kevin,Metcalf,0,0,0,1,11,16,0
8050,Raúl,Beltrán,0,0,0,6,0,16,0
8051,Jon,Sanders,0,0,0,4,0,16,0
8052,Bob,Hendricks,403,0,11,6,0,18,0
8053,Joe,Brown,0,0,0,1,11,43,1
8054,Curt,Blankenship,0,0,0,1,11,16,0
8055,Jerry,McNeill,6,0,1,9,0,30,0
8056,Bert,van Houten,0,0,0,1,11,16,0
8057,Joe,Reid,403,0,11,5,0,17,0
8058,Alex,Crews,8,0,1,1,11,32,0
8059,José,Gutiérrez,0,0,0,9,0,38,1
8060,Butch,Burton,0,0,0,8,0,16,0
8061,Alex,De Armas,100,6,2,5,0,28,0
8062,Pancho,Martínez,265,13,6,9,0,19,0
8063,Loren,Rice,114,25,2,1,12,33,0
8064,Terence,Boer,25,0,1,4,0,24,0
8065,Dave,Sloan,403,0,11,4,0,16,0
8066,Al,Gross,21,0,1,1,11,28,0
8067,Brad,Walker,0,0,0,1,12,27,0
8068,Juan,Vargas,16,0,1,4,0,27,0
8069,Jorge,Gómez,0,0,0,2,0,16,0
8070,Jorge,Durán,0,0,0,1,11,16,0
8071,Bob,Green,0,0,0,8,0,16,0
8072,Steve,Jones,0,0,0,1,12,16,0
8073,José,Rivera,0,0,0,1,11,16,0
8074,Kevin,Young,0,0,0,1,12,46,1
8075,Logan,Woodhouse,0,0,0,9,0,29,0
8076,Terence,Taggert,364,27,6,7,0,19,0
8077,Greg,Cole,200,4,4,2,0,23,0
8078,Luis,Garza,403,0,11,3,0,16,0
8079,Frank,Leahy,0,0,0,1,12,16,0
8080,Andy,Davis,0,0,0,4,0,19,0
8081,Jeff,Roe,0,0,0,9,0,15,0
8082,Tim,Avery,0,0,0,2,0,15,0
8083,Tiet,Hoan,0,0,0,6,0,15,0
8084,Irving,Woods,376,19,6,2,0,19,0
8085,Albert,Álvarez,0,0,0,5,0,16,0
8086,Tim,Stokes,373,2,5,2,0,23,0
8087,Jeff,Curtis,107,28,2,8,0,27,0
8088,Juan,Vásquez,15,0,1,1,11,18,0
8089,Juan Jose,Alba,12,0,1,9,0,25,0
8090,Mitch,Bull,1,0,1,1,11,18,0
8091,Ernie,Douglas,0,0,0,6,0,16,0
8092,Choon-mo,Chong,0,0,0,1,12,19,0
8093,Joe,Osborn,0,0,0,2,0,25,0
8094,Dorian,Holloway,23,0,1,1,12,29,0
8095,Ivan,Boerkens,287,12,6,1,12,20,0
8096,Joe,Snider,0,0,0,8,0,35,1
8097,Juan,Peña,287,12,6,5,0,20,0
8098,Danny,Perry,241,14,6,1,12,19,0
8099,Ben,Harmon,0,0,0,1,11,43,1
8100,Dane,Underwood,244,25,6,6,0,20,0
8101,Ken,Nelson,252,10,6,3,0,20,0
8102,Pete,Gailey,403,0,11,2,0,16,0
8103,Juan,Díaz,24,0,1,1,12,26,0
8104,Augusto,Vargas,258,17,6,1,12,20,0
8105,Bob,Byrd,242,24,6,1,12,19,0
8106,José,Sánchez,2,0,1,1,11,17,0
8107,Manny,Ruíz,0,0,0,6,0,17,0
8108,Alex,Collins,23,0,1,6,0,23,0
8109,Jesús,García,29,0,1,5,0,18,0
8110,Tong-sik,Pak,2,0,1,6,0,18,0
8111,Benjamin,Youldon,255,22,6,8,0,19,0
8112,Chris,Wynn,378,28,6,1,12,19,0
8113,Patrick,Sherrell,1,0,1,1,11,18,0
8114,Steve,White,0,0,0,1,11,16,0
8115,Chris,Smith,0,0,0,1,12,32,0
8116,Doug,Evans,0,0,0,1,11,19,0
8117,Mike,McNeil,248,26,6,4,0,19,0
8118,Jeff,Richardson,19,0,1,3,0,27,0
8119,Jim,Lewis,0,0,0,2,0,27,0
8120,David,Robles,0,0,0,2,0,33,1
8121,Joe,Burton,0,0,0,6,0,16,0
8122,Alfredo,Morales,29,0,1,1,11,19,0
8123,Joaquín,Hernández,249,2,6,1,12,18,0
8124,Jorge,Ayala,266,15,6,6,0,18,0
8125,Steve,Carr,111,24,2,8,0,27,0
8126,Ki-heon,Ahn,15,0,1,1,11,29,0
8127,António,Garza,19,0,1,1,11,18,0
8128,Logan,Larking,225,24,5,8,0,19,0
8129,Terence,van der Zande,2,0,1,1,11,18,0
8130,Iván,Escobar,159,13,4,1,11,24,0
8132,Henry,Tarr,214,26,5,9,0,18,0
8133,Augusto,Hernández,11,0,1,9,0,18,0
8134,Ernie,Sackett,101,26,2,1,11,28,0
8135,Greg,Booth,357,23,6,1,11,20,0
8136,Steve,Macy,0,0,0,1,12,19,0
8137,Bob,Kennedy,403,0,11,2,0,17,0
8138,Alfredo,Ortíz,364,27,6,1,12,19,0
8139,Nelson,Medina,0,0,0,5,0,27,0
8140,José,Murillo,12,0,1,1,11,18,0
8141,Chris,Zamora,93,27,2,1,11,24,0
8142,Hideyori,Hanbury,27,0,1,3,0,17,0
8143,Ron,Barnett,155,15,4,4,0,26,0
8144,Steve,King,179,29,4,6,0,23,0
8145,Quincy,Mogford,11,0,1,6,0,17,0
8146,José,Sánchez,140,15,3,1,13,23,0
8147,Pepe,Chávez,0,0,0,3,0,41,1
8148,Cal,Woods,24,0,1,1,12,30,0
8149,Dave,Davis,0,0,0,9,0,16,0
8150,Christovão,Marinho,259,3,6,1,11,18,0
8151,Jorge,Hidalgo,174,8,4,1,11,26,0
8152,Artie,Rose,112,12,2,1,12,27,0
8153,Josh,Daugherty,128,11,3,6,0,23,0
8154,Jorge,Quintero,0,0,0,1,12,20,0
8155,José,Quiñones,0,0,0,1,12,19,0
8156,Héctor,Pérez,0,0,0,8,0,42,1
8157,Mitch,Owens,0,0,0,1,11,17,0
8158,Pong-keun,Choi,379,3,6,1,11,18,0
8159,Juan,Vega,27,0,1,5,0,17,0
8160,Natalino,Ravasco,242,24,6,1,11,18,0
8161,Bobby,Trent,0,0,0,1,11,41,1
8162,José,Archuleta,344,26,6,1,11,18,0
8163,António,García,198,9,4,6,0,20,0
8164,Chris,Martin,0,0,0,4,0,27,0
8165,Arturo,Ávila,286,23,6,1,11,20,0
8166,Chet,Bates,107,28,2,9,0,27,0
8167,Johnny,McCormick,0,0,0,5,0,31,1
8168,Rob,Parrish,17,0,1,3,0,25,0
8169,Sergio,Castaneda,10,0,1,1,11,18,0
8170,Norm,Blake,0,0,0,9,0,28,0
8171,António,Reyes,0,0,0,2,0,16,0
8172,Lonnie,Harrison,208,27,5,1,12,23,0
8173,José,Pérez,8,0,1,4,0,18,0
8174,Freddy,Peña,251,29,6,4,0,17,0
8175,Eddie,Sinnocks,0,0,0,1,12,16,0
8176,Momcilo,Cubrilovic,0,0,0,1,12,43,1
8177,Ed,Williams,362,10,6,1,11,19,0
8178,Jerry,Martin,0,0,0,8,0,29,1
8179,José,Ojeda,27,0,1,1,11,18,0
8180,Jorge,Acuilar,28,0,1,1,11,17,0
8181,Edmund,Jones,0,0,0,1,12,32,0
8182,Jerry,Davis,0,0,0,8,0,26,0
8183,Chad,Carlisle,0,0,0,1,12,24,0
8184,Jeff,Carpenter,0,0,0,7,0,25,0
8185,Eddie,Phillips,0,0,0,9,0,26,0
8186,Sam,Buck,373,2,5,2,0,23,0
8187,Seu,Lee,12,0,1,1,11,18,0
8188,Iván,Rosales,259,3,6,7,0,18,0
8189,Luis,Rodríguez,0,0,0,1,12,17,0
8190,José,Arteaga,0,0,0,1,11,33,1
8191,Juan,Estrada,13,0,1,3,0,18,0
8192,Johnny,Bright,103,13,2,5,0,27,0
8193,Steve,Anderson,96,30,2,1,12,24,0
8194,Reggie,Martz,403,0,11,2,0,15,0
8195,Juan,Camacho,96,30,2,2,0,26,0
8196,Jesús,Ortíz,0,0,0,1,11,36,1
8197,Sean,Williams,0,0,0,1,11,37,1
8198,Raúl,Flores,8,0,1,4,0,18,0
8199,Randy,Hawkins,13,0,1,7,0,26,0
8200,Dave,Allen,0,0,0,4,0,17,0
8201,Chris,Barrios,0,0,0,1,12,26,0
8202,Kurt,Graham,0,0,0,8,0,32,1
8203,Jeff,Kelley,0,0,0,1,11,16,0
8204,Chad,Robinson,105,29,2,1,11,30,0
8205,Sebastian,Gorrell,289,1,6,5,0,19,0
8206,Aarnoud,van Capelleveen,21,0,1,1,11,18,0
8207,Ron,Amador,0,0,0,7,0,31,1
8208,Juan,Cuellar,0,0,0,1,12,20,0
8209,Geoff,Marshall,129,7,3,1,12,23,0
8210,Phil,Maxwell,0,0,0,9,0,36,1
8211,Quincy,Conisford,28,0,1,9,0,35,0
8212,Edgar,Sánchez,12,0,1,1,11,18,0
8213,Tim,Wheeler,403,0,11,1,12,16,0
8214,Jon,Jones,136,27,3,1,12,24,0
8215,Jeff,McKinley,9,0,1,2,0,24,0
8216,Luis,Menéndez,259,3,6,2,0,18,0
8217,Vern,Gould,0,0,0,1,11,27,0
8218,José,Sherman,403,0,11,1,12,16,0
8219,Manny,Figueroa,251,29,6,2,0,18,0
8220,Jari,Holster,17,0,1,1,11,19,0
8221,Ted,Potts,403,0,11,1,12,16,0
8222,Juan,Garza,17,0,1,1,11,19,0
8223,Tuukka,Salonen,0,0,0,8,0,27,0
8224,Jim,Johnson,0,0,0,1,12,16,0
8225,José,Hernández,242,24,6,2,0,18,0
8226,Doug,Clark,0,0,0,9,0,16,0
8227,Leonardo,Mercado,12,0,1,1,11,18,0
8228,Clarence,Williams,0,0,0,6,0,28,0
8229,Ed,Padgett,0,0,0,1,12,33,1
8230,Randy,Welch,0,0,0,1,11,20,0
8231,Mario,Mejía,17,0,1,4,0,26,0
8232,Geoff,Ayers,0,0,0,2,0,16,0
8233,Robinson,Martínez,0,0,0,1,11,37,1
8234,Dani,Sánchez,10,0,1,1,11,18,0
8235,Pat,Gwyther,130,16,3,2,0,24,0
8236,Edgar,Villalba,93,27,2,8,0,27,0
8237,Anastasio,López,256,7,6,1,11,18,0
8238,Eric,Robinson,194,21,4,8,0,23,0
8239,Alex,Kline,1,0,1,1,11,31,0
